,FUV_GALEX_FilterResponse,NUV_GALEX_FilterResponse,u_VST_FilterResponse,g_VST_FilterResponse,r_VST_FilterResponse,i_VST_FilterResponse,Z_VISTA_FilterResponse,Y_VISTA_FilterResponse,J_VISTA_FilterResponse,H_VISTA_FilterResponse,K_VISTA_FilterResponse,W1_WISE_FilterResponse,W2_WISE_FilterResponse,W3_WISE_FilterResponse,W4_WISE_FilterResponse,P100_Herschel_FilterResponse,P160_Herschel_FilterResponse,S250_Herschel_FilterResponse,S350_Herschel_FilterResponse,S500_Herschel_FilterResponse,z
1298,4295087833.805883,4702092978.261337,8198027912.985936,20292080501.971836,27084769993.1738,32251728614.05381,36158082902.67824,39102137315.03252,40405993564.91737,43589509038.790955,32830547829.19534,19030411561.376945,10127875562.851728,35013069698.91457,31214667585.40505,859767342450.0691,974417811350.169,546282122759.17175,249821350710.85886,90250391977.34853,0.0
1274,2605379103.7430606,3223129535.7922773,7771263888.431361,20673710887.572258,28441826495.301186,34778232320.657326,39905076547.502945,43839047549.98385,45866422523.16713,50633241135.863106,38703269525.82147,23358696654.136395,12719769659.527609,53436114033.29366,49895136754.342316,1293546298100.2998,1258746823572.5417,639011841302.4905,278560755039.5835,97429503000.02661,0.0
50,83531037229.65544,99608342649.73476,239168268407.3523,634135771463.3282,855337179456.8248,1039079686910.9358,1224973808057.0166,1341881907241.6045,1453762047540.8325,1677474375104.2627,1445643603372.7556,2027981897763.8862,1291247335387.7168,23356453224996.09,28807884099842.47,436148836935173.94,303043115083697.4,126111142420964.0,50264084740590.32,16571000661384.584,0.0
710,4519603578.045467,6551873396.984392,20014240160.524952,59671421666.6962,84657477618.65274,103695427897.32634,119047848343.30531,131088281393.49835,137716797662.0668,151164105746.66846,115900899452.26164,70352811411.97629,38138246311.49703,158469392831.4239,147596700431.66943,4346413386008.212,4095189848339.592,2043795181158.9832,884686786551.5293,307953144659.9682,0.0
424,45076168960.81784,45642818996.79232,78358232168.68651,159215133639.3322,196990802945.12036,225786914517.06378,252951344783.36533,272830086805.2437,282023010719.79224,301089044264.2211,235702579654.31607,299247041650.5405,168702936990.41815,3186381472289.1606,3789534570546.746,32182284308861.82,20432366200054.258,8156779806869.662,3204673966250.3975,1048720768600.9961,0.0
408,87896839469.01411,78640058578.98628,94325816220.34258,156220905781.17264,169504291221.88977,180843662558.6324,190077597217.706,199515140108.9735,199216029116.13132,202215697314.54648,156406050318.9329,211177843870.1113,118049551739.57275,2371470156094.856,2825218756894.673,17265783397229.959,10619128366966.676,4241247813665.4146,1676708927537.4492,552243022083.2307,0.0
505,2704978676.0186706,4456382236.447631,20368303373.08772,70092597910.08412,112018982490.8912,142281304129.50925,166270471784.74643,184911874890.0051,196597928377.68246,219418746707.5408,166382770365.66293,87803984497.75021,46956407837.81187,29210875635.10004,21504890037.988094,657960565522.091,1036909336228.4614,725774905861.1892,372327938347.08057,145698799414.41382,0.0
1637,315405783.52742666,435817740.2737544,936363792.2145667,2349175976.5213504,2960765617.248768,3355205421.357737,3568502258.527475,3738815649.60273,3756280318.9642153,3749585334.197457,2688651145.2633357,1354081438.0118692,716195305.5483938,173788627.03151584,86338515.7798737,1185342962.5360973,2171086481.361558,1665927119.1408982,892598722.5127139,359722223.45917946,0.0
217,4747276649.507047,8637779915.563303,41235333775.69049,141969955619.82852,222821296711.4437,282735893119.5082,331774109403.3521,372853378622.8608,404415573048.76965,457882200366.10114,359990394858.0048,249407508225.1692,140018630988.5829,912889560195.1876,916909758049.0967,23574211269191.95,20776772877595.8,10102990667128.95,4339434472395.878,1504988587452.591,0.0
687,19850913008.915756,17198244198.369556,17091864714.327896,21847711417.28758,19904318238.792824,19244657347.65168,18798416979.073635,18151017754.31579,16564666435.151249,15102150895.760832,10679010227.616947,6343737553.620786,3432728697.322604,19447457795.45798,20988200460.983047,143913006177.2645,131464251977.63168,72093796114.47318,33454583828.667007,12315410177.342785,0.0
1214,107846098.32222371,977726689.3697287,7587219169.736554,26642703646.83213,41974187958.63151,52503644670.6171,60344443295.36264,66441481831.46636,70100946647.60027,76826356619.73006,57706674776.041115,29893055406.056232,15851976546.291891,2761811666.560503,917901194.1027211,46476543.34958306,18078093.94709566,7331141.993793699,3721408.4150285977,1756411.7369281221,0.0
1192,20940595035.66669,14462989140.390255,10975853110.515348,14778069889.523787,15414391650.797764,16372483816.729822,17210392388.64669,17903805138.09672,17796960774.162506,18053482582.012344,13515849164.957054,12884384446.269855,7175743313.304145,114734339498.79396,135410882980.1104,354129078138.8543,229406900123.4859,102492949919.84705,43343361000.65686,15005850759.281958,0.0
1349,716310820.9997007,1081442998.7577858,2818687871.9382577,7936031964.634339,10504057649.448505,12239229163.11721,13336737598.969849,14201053744.013363,14537940716.32379,15040837862.9005,11066568515.822489,5745301001.381269,2995864336.3674455,1486624436.0663307,1015305274.2216165,24284981882.97802,42065347004.3339,31006757293.56773,16270019109.781815,6460597830.278269,0.0
1128,17812362488.511856,11483844651.761562,8021227121.715008,9561275334.517593,10089579864.294796,10726714845.267496,11057092434.573141,11516200454.348536,11575904857.467861,11556126793.466993,8650612434.094254,10235707885.98197,5766406235.058588,111761012179.17378,135190929181.93983,340172855485.2732,219578287147.63016,97622595681.29875,41138489902.5227,14211923452.025703,0.0
453,7515297766.458752,10495189092.846375,30075820277.532513,86805356772.40208,125947940841.62105,157551154771.68173,186176603459.95123,207391043042.71445,223359733514.48932,253191133908.6935,200529843669.0215,140829244564.8955,79030791770.36932,548182314967.4854,523555258379.16364,17006884755748.33,16366468085928.31,8226862384029.105,3564969604945.583,1240568787087.2925,0.0
101,70187373504.5625,70243902249.76662,140528153091.81284,380239918285.47644,552944629506.5653,688055697088.3672,801022131932.9099,886785673704.445,971205255724.006,1099358197685.8112,880748467092.244,684785843738.3007,381686392299.40356,3408681644369.811,3664456352516.3447,65012204270274.96,56434751036174.0,27582315462849.97,11946812642333.756,4178362144252.766,0.0
125,537086874.5004773,4576781463.383344,67566489986.91896,295555674098.9479,537652198689.3123,732267655530.2244,921894698227.5388,1086526296898.8325,1189537952101.2864,1407009989772.4502,1110414521231.1306,591617507590.0765,334741769980.1811,187007170171.9679,131911321276.62776,7619948365452.878,11750236667133.719,7821233018768.094,3876335722960.8105,1475934090502.007,0.0
876,3718399593.4560966,4815870637.610074,11573973101.557838,32254924070.296352,44586936010.31235,53279258325.63207,59693427138.5896,64663557141.89927,67044289122.93021,72003460881.53607,53932412441.15833,28791353502.878136,15206533922.968674,17312805114.83084,13682256529.614872,404987291534.51086,595767709071.1704,394530397037.75696,196071602507.27277,74987744599.42944,0.0
469,34691326156.66052,36109724937.99915,52649305876.224304,103831969822.90492,122159902980.82329,136870519383.03792,148025905934.96857,155304468987.1507,155752992910.3247,161368958782.4276,119646378191.38205,75079242157.33183,40347999762.15136,243492251506.19876,258214253256.66684,3494577064415.951,3215246508561.1777,1655065046037.224,733776761039.7008,260333644049.87296,0.0
1568,8314191625.159269,7819116402.086161,8725256839.479433,17376914940.44895,21919865716.4268,25227884734.5253,27989685409.464794,29670758167.002445,29468696373.030346,29814969202.918762,21978333695.454414,12566362507.157108,6559591045.128006,26409874992.091694,25396916406.885284,546482969850.4633,586571339871.1814,319755123746.93884,144097183635.18692,51508013865.90793,0.0
1403,452954110.769097,515040291.40660065,799070052.6538423,1666074733.5809338,1960643369.1351933,2152298149.5094175,2242489122.984245,2311923536.738425,2273427687.502534,2209286731.3604236,1559577828.9205892,771653475.4166945,412156076.77752835,91256992.8471257,43379355.143919714,452849180.1993959,798001782.44093,605258718.5044483,322705504.7485555,129692401.20812966,0.0
1087,22725352493.40523,19135433067.330933,18122994185.570328,26521689749.241604,27741000406.432884,29196752748.241955,30158713522.67502,31446199630.71859,31309828486.8331,31097377512.881046,23980757283.88056,34643808439.54703,19645683992.859936,427797245422.48474,526474970667.2398,2198686151695.3174,1240319720237.3994,465133224921.87805,177726921943.35196,57108730757.44659,0.0
631,6336502255.13974,6200549854.825918,7275662986.60232,12667305624.329262,13244789385.614866,13860994877.569378,14121797749.172392,14304089336.018274,13687878339.072884,13015086855.895779,9236568734.261135,4658820638.180325,2478349517.0837846,1519808862.7937431,1155825004.006345,23467418168.4146,33304307364.386566,22186629197.12454,11119367299.471294,4286756181.8909388,0.0
1667,14814373.76843505,62918041.21824783,324880448.0865418,1007545690.3303027,1460981332.256641,1731693518.0383832,1872935561.0067425,1987726961.093872,2037893286.45743,2059055469.902483,1464599925.392769,730409101.7598495,388519723.2923001,67653988.05416538,24446899.780532524,125032755.06938243,234459542.77572688,181156504.9339896,97382335.81880568,39320774.71259945,0.0
981,473969464.3025192,557985494.3936852,1015014622.5500971,2399963891.801699,3041247529.5150204,3458281174.6888404,3690368494.7490826,3870378843.857222,3890231798.6029916,3896378727.4540462,2782795423.269081,1388581656.857489,740161615.5861888,157598609.721953,71400938.86766969,714280518.9544839,1210260964.3355293,890046599.7339624,466908807.1474937,185478736.12274805,0.0
856,23982236.92115683,735058148.8565031,8017340147.812262,29343989533.643265,49728185027.462685,63555582863.60892,73549060845.40814,81106655638.22627,86239103461.91469,95219565582.26291,70448838432.74724,35634704865.50362,19137332248.56646,3272930171.8545017,1086505636.7132118,54682904.84653933,21335383.625769388,8691370.033873638,4416799.374318364,2083590.9953271376,0.0
436,43332635079.43317,39202929289.83042,44419774227.59076,79431082115.03725,97255985801.78397,110290548496.18234,122090125952.41219,131467075338.15323,133217563918.10605,140350477763.41635,107433337393.27783,91842116002.82361,50459774215.5765,632193025698.4487,702238232629.4775,7372301932556.337,6243260561795.104,3076161357482.7925,1341709979619.618,471913733014.3477,0.0
1704,4490702.867251561,40772370.35685494,288792067.58177733,919244034.3218822,1416955877.0241885,1713628014.0631843,1876047753.5538893,2005903295.3081167,2082952574.120011,2140518780.8601382,1526273620.673869,759135262.2620621,405311655.2253546,68060098.76471037,23287212.36346434,55722928.71798985,103565527.9882217,79931152.649792,42964519.7567484,17351312.59830082,0.0
1034,14525243599.382439,14313864967.374237,18147253091.83899,34733205319.65986,40052347104.53583,44994378934.99996,48992016861.210754,51646956510.99995,51500481388.71655,53649598156.17306,39588801868.737976,21261106369.250175,11458845133.52784,22551901258.281147,21689241136.985435,420182251050.44275,372739810250.1234,180074616566.8071,76632899268.62283,26352147753.254147,0.0
467,8355388870.454457,10767176252.526608,27439866463.821358,80315548845.32677,115198074990.58943,141113280182.5968,161979450100.66943,178412515210.39114,186227708727.9645,204818326876.85178,155483112761.22858,82673325711.2409,44184323079.71244,35027597930.45309,26307005171.3797,749973877525.1566,1259445623860.5242,911784642922.0762,474625836550.6493,187485683824.0674,0.0
775,14550046686.552397,15112530897.091831,23587986886.983574,52710799215.507576,67081376862.25054,77414598765.53625,84725021431.76326,90437032733.09526,92419985710.51909,97028924505.6764,72095457084.88431,40387241334.62108,21372327011.277332,58135291657.72792,55847172132.584854,1086774111691.7079,1112186960383.3203,606921410414.9181,276654975225.30786,100042712290.75922,0.0
688,17365805.147600878,53767713.82623504,280342851.6839583,857907307.7693576,1264870832.5396712,1509949351.3773942,1641856843.1308987,1749319286.7133074,1799816629.5811555,1824385493.7290535,1299497894.5001163,648098830.0711129,345359901.7296812,59775412.78041497,21384410.67750087,92287063.22820558,172050456.69520417,132772015.99160944,71339645.08506429,28799771.005523723,0.0
334,8309216015.182494,13145700850.797035,49391727436.95589,157946985966.4711,237390148212.73413,298832013149.19775,348152287463.0866,391989662839.20935,429994563185.2057,484993996345.6528,383578408651.9963,305520309257.23444,172684352445.9917,1794596909982.6602,2065342461664.7197,34899320895952.82,28527235907736.324,13279091681563.508,5589985702231.539,1912610198116.0686,0.0
358,35545890430.58368,33320048547.248524,49208909413.17259,113879074254.18028,151043091229.57285,177866203270.82346,197321042520.2763,212825903859.0505,219813122660.58862,234388525759.35587,175494712303.93457,113929561878.47733,62980449890.27486,434697094112.0531,494640179206.5566,4075185645670.06,3821365324157.995,2072911445401.6875,951161017043.2542,346401385409.3291,0.0
1497,100496500.46077053,196583450.06555998,692348731.2177685,2020050966.597395,2806921758.4358125,3291376879.576055,3562952395.5010824,3778900549.433476,3867776121.215176,3946018454.9037666,2840948769.468706,1427716877.8745387,754517579.0616482,141740248.56390584,55453172.161499865,435001900.60878116,809266766.1291018,623891341.8795978,335013650.8172569,135187317.91514882,0.0
54,158956951902.46866,161891190030.79776,269125138300.94275,593783960548.9403,743870296798.1245,856856245378.7292,952521388324.28,1020568675368.9354,1038900153975.729,1107648595002.4504,846945437544.7043,708100147577.3601,391719104248.69745,4712052021104.301,5286692414276.303,58941533081108.19,53508167399083.586,28133647932499.676,12738800691935.596,4603873208650.252,0.0
200,21509007078.459602,27009677363.68743,74165596245.45984,223205715126.3882,338158526580.0619,424890094642.04047,500086972382.1624,556593247601.0549,586842095510.4293,659950816877.0531,504385711547.9105,277191192921.7379,151424785562.20538,280916246805.8117,242400300164.9813,7789987322909.055,10767235156958.395,6990462522160.343,3458823302654.281,1320877720593.5562,0.0
986,27711525773.3865,22573103150.700726,20154999892.607937,28981498424.4877,29994492205.867252,31371041779.818424,31988245405.476765,33072870244.821644,32443603035.31178,31731455951.649563,23735799165.45185,27650981983.9147,15516302683.734617,288288644065.625,341954795761.25854,1571964481749.251,924080732146.6545,350150710287.1917,133219158303.67154,42503547003.93825,0.0
1676,196586118.75064352,387267356.23829424,1305817952.5371974,3846871382.9365134,5271093480.473855,6177380439.488928,6703595805.187629,7118917194.466691,7276673453.48154,7438544785.905695,5395659871.218966,2738175518.225682,1439705596.1700327,291152552.80304706,122235412.10489187,1269260739.07675,2363869986.154658,1822615508.4891365,978695661.6750379,394919624.6314251,0.0
